Date,seven_day_rolling_avg,Location,region,measureid,fractionid
2022-10-19,73.5730975,Halifax Dartmouth,Halifax,covN2,solid
2022-10-24,46.0249775,Halifax Dartmouth,Halifax,covN2,solid
2022-10-26,98.375065,Halifax Dartmouth,Halifax,covN2,solid
2022-10-31,85.681465,Halifax Dartmouth,Halifax,covN2,solid
2022-11-02,31.2349375,Halifax Dartmouth,Halifax,covN2,solid
2022-11-07,30.862865,Halifax Dartmouth,Halifax,covN2,solid
2022-11-09,25.902595,Halifax Dartmouth,Halifax,covN2,solid
2022-11-14,19.0749425,Halifax Dartmouth,Halifax,covN2,solid
2022-11-16,12.976905,Halifax Dartmouth,Halifax,covN2,solid
2022-11-21,13.752655,Halifax Dartmouth,Halifax,covN2,solid
2022-11-23,11.240595,Halifax Dartmouth,Halifax,covN2,solid
2022-11-28,21.0078775,Halifax Dartmouth,Halifax,covN2,solid
2022-11-30,26.7055225,Halifax Dartmouth,Halifax,covN2,solid
2022-12-05,14.4784425,Halifax Dartmouth,Halifax,covN2,solid
2022-12-07,10.5389025,Halifax Dartmouth,Halifax,covN2,solid
2022-12-12,11.522475,Halifax Dartmouth,Halifax,covN2,solid
2022-12-14,22.6318175,Halifax Dartmouth,Halifax,covN2,solid
2022-12-19,21.470580000000002,Halifax Dartmouth,Halifax,covN2,solid
2022-12-21,10.353815,Halifax Dartmouth,Halifax,covN2,solid
2022-12-26,16.4255625,Halifax Dartmouth,Halifax,covN2,solid
2022-12-28,16.045395,Halifax Dartmouth,Halifax,covN2,solid
2023-01-02,10.82993,Halifax Dartmouth,Halifax,covN2,solid
2023-01-04,112.1752225,Halifax Dartmouth,Halifax,covN2,solid
2023-01-09,150.744895,Halifax Dartmouth,Halifax,covN2,solid
2023-01-11,224.1001575,Halifax Dartmouth,Halifax,covN2,solid
2023-01-16,195.7606425,Halifax Dartmouth,Halifax,covN2,solid
2023-01-18,28.4464875,Halifax Dartmouth,Halifax,covN2,solid
2023-01-23,23.53003,Halifax Dartmouth,Halifax,covN2,solid
2023-01-25,11.52424,Halifax Dartmouth,Halifax,covN2,solid
2023-01-30,31.3849525,Halifax Dartmouth,Halifax,covN2,solid
2023-02-01,64.74286,Halifax Dartmouth,Halifax,covN2,solid
2023-02-06,54.540415,Halifax Dartmouth,Halifax,covN2,solid
2023-02-08,31.00062,Halifax Dartmouth,Halifax,covN2,solid
2023-02-13,17.5221025,Halifax Dartmouth,Halifax,covN2,solid
