date,seven_day_rolling_avg,location,region,measureID,fractionID,viral_load,province_abbr,region_pop,pruid,province,province_pop
2022-12-15,40.55552,Winnipeg North End,Winnipeg,covN2,solid,84.9813,MB,825000,46,Manitoba,1342153
2022-12-17,42.022033,Winnipeg North End,Winnipeg,covN2,solid,19.362215,MB,825000,46,Manitoba,1342153
2022-12-18,41.130442,Winnipeg North End,Winnipeg,covN2,solid,18.02145,MB,825000,46,Manitoba,1342153
2022-12-19,35.151252,Winnipeg North End,Winnipeg,covN2,solid,15.97518,MB,825000,46,Manitoba,1342153
2022-12-21,30.251858,Winnipeg North End,Winnipeg,covN2,solid,12.919145,MB,825000,46,Manitoba,1342153
2022-12-22,16.365253,Winnipeg North End,Winnipeg,covN2,solid,15.548275,MB,825000,46,Manitoba,1342153
2022-12-24,15.57199,Winnipeg North End,Winnipeg,covN2,solid,15.3959,MB,825000,46,Manitoba,1342153
2022-12-25,21.174107,Winnipeg North End,Winnipeg,covN2,solid,46.032035,MB,825000,46,Manitoba,1342153
2022-12-26,23.375932,Winnipeg North End,Winnipeg,covN2,solid,26.984305,MB,825000,46,Manitoba,1342153
2022-12-28,27.91262,Winnipeg North End,Winnipeg,covN2,solid,35.602585,MB,825000,46,Manitoba,1342153
2022-12-29,27.446984,Winnipeg North End,Winnipeg,covN2,solid,13.220095,MB,825000,46,Manitoba,1342153
2022-12-31,27.195309,Winnipeg North End,Winnipeg,covN2,solid,14.137525,MB,825000,46,Manitoba,1342153
2023-01-01,23.634692,Winnipeg North End,Winnipeg,covN2,solid,28.22895,MB,825000,46,Manitoba,1342153
2023-01-02,28.397451,Winnipeg North End,Winnipeg,covN2,solid,50.7981,MB,825000,46,Manitoba,1342153
2023-01-04,24.693664,Winnipeg North End,Winnipeg,covN2,solid,17.08365,MB,825000,46,Manitoba,1342153
2023-01-05,25.239841,Winnipeg North End,Winnipeg,covN2,solid,15.95098,MB,825000,46,Manitoba,1342153
2023-01-07,25.590267,Winnipeg North End,Winnipeg,covN2,solid,15.889655,MB,825000,46,Manitoba,1342153
2023-01-08,23.655495,Winnipeg North End,Winnipeg,covN2,solid,18.55509,MB,825000,46,Manitoba,1342153
2023-01-09,21.299153,Winnipeg North End,Winnipeg,covN2,solid,39.01639,MB,825000,46,Manitoba,1342153
2023-01-11,23.89251,Winnipeg North End,Winnipeg,covN2,solid,30.050435,MB,825000,46,Manitoba,1342153
2023-01-12,22.52563,Winnipeg North End,Winnipeg,covN2,solid,9.11658,MB,825000,46,Manitoba,1342153
2023-01-14,21.179671,Winnipeg North End,Winnipeg,covN2,solid,9.15986,MB,825000,46,Manitoba,1342153
2023-01-15,20.76563,Winnipeg North End,Winnipeg,covN2,solid,16.484885,MB,825000,46,Manitoba,1342153
2023-01-16,19.212514,Winnipeg North End,Winnipeg,covN2,solid,31.25081,MB,825000,46,Manitoba,1342153
2023-01-18,15.064628,Winnipeg North End,Winnipeg,covN2,solid,9.311005,MB,825000,46,Manitoba,1342153
2023-01-19,16.137297,Winnipeg North End,Winnipeg,covN2,solid,14.479925,MB,825000,46,Manitoba,1342153
2023-01-21,15.628962,Winnipeg North End,Winnipeg,covN2,solid,6.618185,MB,825000,46,Manitoba,1342153
2023-01-22,15.848912,Winnipeg North End,Winnipeg,covN2,solid,17.584635,MB,825000,46,Manitoba,1342153
2023-01-23,10.874141,Winnipeg North End,Winnipeg,covN2,solid,6.376955,MB,825000,46,Manitoba,1342153
2023-01-25,9.84151,Winnipeg North End,Winnipeg,covN2,solid,4.14785,MB,825000,46,Manitoba,1342153
2023-01-26,8.208398,Winnipeg North End,Winnipeg,covN2,solid,6.314365,MB,825000,46,Manitoba,1342153
2023-01-28,11.739973,Winnipeg North End,Winnipeg,covN2,solid,24.27606,MB,825000,46,Manitoba,1342153
2023-01-29,10.408924,Winnipeg North End,Winnipeg,covN2,solid,10.92939,MB,825000,46,Manitoba,1342153
2023-02-09,13.81677,Winnipeg North End,Winnipeg,covN2,solid,13.81677,MB,825000,46,Manitoba,1342153
2023-02-11,33.3992925,Winnipeg North End,Winnipeg,covN2,solid,52.981815,MB,825000,46,Manitoba,1342153
2023-02-12,33.1781566666667,Winnipeg North End,Winnipeg,covN2,solid,32.735885,MB,825000,46,Manitoba,1342153
2023-02-13,29.88154625,Winnipeg North End,Winnipeg,covN2,solid,19.991715,MB,825000,46,Manitoba,1342153
2023-02-15,27.358712,Winnipeg North End,Winnipeg,covN2,solid,17.267375,MB,825000,46,Manitoba,1342153
2023-02-16,64.063108,Winnipeg North End,Winnipeg,covN2,solid,197.33875,MB,825000,46,Manitoba,1342153
2023-02-19,70.1009225,Winnipeg North End,Winnipeg,covN2,solid,45.80585,MB,825000,46,Manitoba,1342153
2023-02-20,75.143575,Winnipeg North End,Winnipeg,covN2,solid,40.162325,MB,825000,46,Manitoba,1342153
2023-02-22,79.81466875,Winnipeg North End,Winnipeg,covN2,solid,35.95175,MB,825000,46,Manitoba,1342153
2023-02-23,37.42845125,Winnipeg North End,Winnipeg,covN2,solid,27.79388,MB,825000,46,Manitoba,1342153
2023-02-25,38.008628,Winnipeg North End,Winnipeg,covN2,solid,40.329335,MB,825000,46,Manitoba,1342153
2023-02-26,35.340593,Winnipeg North End,Winnipeg,covN2,solid,32.465675,MB,825000,46,Manitoba,1342153
2023-02-27,32.386623,Winnipeg North End,Winnipeg,covN2,solid,25.392475,MB,825000,46,Manitoba,1342153
2023-03-01,36.129379,Winnipeg North End,Winnipeg,covN2,solid,54.66553,MB,825000,46,Manitoba,1342153
2023-03-02,40.610724,Winnipeg North End,Winnipeg,covN2,solid,50.200605,MB,825000,46,Manitoba,1342153
2023-03-04,38.498046,Winnipeg North End,Winnipeg,covN2,solid,29.765945,MB,825000,46,Manitoba,1342153
2023-03-05,39.359672,Winnipeg North End,Winnipeg,covN2,solid,36.773805,MB,825000,46,Manitoba,1342153
2023-03-06,40.344031,Winnipeg North End,Winnipeg,covN2,solid,30.31427,MB,825000,46,Manitoba,1342153
2023-03-08,34.050523,Winnipeg North End,Winnipeg,covN2,solid,23.19799,MB,825000,46,Manitoba,1342153
2023-03-09,25.364702,Winnipeg North End,Winnipeg,covN2,solid,6.7715,MB,825000,46,Manitoba,1342153
2023-03-11,24.651255,Winnipeg North End,Winnipeg,covN2,solid,26.19871,MB,825000,46,Manitoba,1342153
2023-03-12,23.550786,Winnipeg North End,Winnipeg,covN2,solid,31.27146,MB,825000,46,Manitoba,1342153
2023-03-13,69.28736,Winnipeg North End,Winnipeg,covN2,solid,258.99714,MB,825000,46,Manitoba,1342153
2021-04-14,49.66872,Winnipeg South End,Winnipeg,covN2,solid,49.66872,MB,825000,46,Manitoba,1342153
2021-04-21,42.6184125,Winnipeg South End,Winnipeg,covN2,solid,42.6184125,MB,825000,46,Manitoba,1342153
2021-04-28,131.3792325,Winnipeg South End,Winnipeg,covN2,solid,131.3792325,MB,825000,46,Manitoba,1342153
2021-05-05,54.0596825,Winnipeg South End,Winnipeg,covN2,solid,54.0596825,MB,825000,46,Manitoba,1342153
2021-05-11,129.19569375,Winnipeg South End,Winnipeg,covN2,solid,204.331705,MB,825000,46,Manitoba,1342153
2021-05-12,148.520235,Winnipeg South End,Winnipeg,covN2,solid,92.708765,MB,825000,46,Manitoba,1342153
2021-05-15,151.425925,Winnipeg South End,Winnipeg,covN2,solid,157.237305,MB,825000,46,Manitoba,1342153
2021-05-16,137.91374875,Winnipeg South End,Winnipeg,covN2,solid,97.37722,MB,825000,46,Manitoba,1342153
2021-05-17,123.884241,Winnipeg South End,Winnipeg,covN2,solid,67.76621,MB,825000,46,Manitoba,1342153
2021-05-18,92.616048,Winnipeg South End,Winnipeg,covN2,solid,47.99074,MB,825000,46,Manitoba,1342153
2021-05-19,82.954661,Winnipeg South End,Winnipeg,covN2,solid,44.40183,MB,825000,46,Manitoba,1342153
2021-05-22,67.097872,Winnipeg South End,Winnipeg,covN2,solid,77.95336,MB,825000,46,Manitoba,1342153
2021-05-23,59.125995,Winnipeg South End,Winnipeg,covN2,solid,57.517835,MB,825000,46,Manitoba,1342153
2021-05-24,57.202406,Winnipeg South End,Winnipeg,covN2,solid,58.148265,MB,825000,46,Manitoba,1342153
2021-05-25,52.535918,Winnipeg South End,Winnipeg,covN2,solid,24.6583,MB,825000,46,Manitoba,1342153
2021-05-26,52.136981,Winnipeg South End,Winnipeg,covN2,solid,42.407145,MB,825000,46,Manitoba,1342153
2021-05-28,48.7615958333333,Winnipeg South End,Winnipeg,covN2,solid,31.88467,MB,825000,46,Manitoba,1342153
2021-05-29,41.5296558333333,Winnipeg South End,Winnipeg,covN2,solid,34.56172,MB,825000,46,Manitoba,1342153
2021-05-30,42.2419333333333,Winnipeg South End,Winnipeg,covN2,solid,61.7915,MB,825000,46,Manitoba,1342153
2021-06-01,39.640194,Winnipeg South End,Winnipeg,covN2,solid,27.555935,MB,825000,46,Manitoba,1342153
2021-06-02,36.610141,Winnipeg South End,Winnipeg,covN2,solid,27.25688,MB,825000,46,Manitoba,1342153
2021-06-05,48.792015,Winnipeg South End,Winnipeg,covN2,solid,78.563745,MB,825000,46,Manitoba,1342153
2021-06-06,40.302575,Winnipeg South End,Winnipeg,covN2,solid,27.83374,MB,825000,46,Manitoba,1342153
2021-06-07,35.943385,Winnipeg South End,Winnipeg,covN2,solid,18.506625,MB,825000,46,Manitoba,1342153
2021-06-08,33.224045,Winnipeg South End,Winnipeg,covN2,solid,13.959235,MB,825000,46,Manitoba,1342153
2021-06-09,33.85835,Winnipeg South End,Winnipeg,covN2,solid,30.428405,MB,825000,46,Manitoba,1342153
2021-06-12,65.972758,Winnipeg South End,Winnipeg,covN2,solid,239.135785,MB,825000,46,Manitoba,1342153
2021-06-13,65.568383,Winnipeg South End,Winnipeg,covN2,solid,25.811865,MB,825000,46,Manitoba,1342153
2021-06-14,65.9164,Winnipeg South End,Winnipeg,covN2,solid,20.24671,MB,825000,46,Manitoba,1342153
2021-06-15,72.203775,Winnipeg South End,Winnipeg,covN2,solid,45.39611,MB,825000,46,Manitoba,1342153
2021-06-16,72.038854,Winnipeg South End,Winnipeg,covN2,solid,29.6038,MB,825000,46,Manitoba,1342153
2021-06-19,28.05573,Winnipeg South End,Winnipeg,covN2,solid,19.220165,MB,825000,46,Manitoba,1342153
2021-06-20,26.786424,Winnipeg South End,Winnipeg,covN2,solid,19.465335,MB,825000,46,Manitoba,1342153
2021-06-21,26.422151,Winnipeg South End,Winnipeg,covN2,solid,18.425345,MB,825000,46,Manitoba,1342153
2021-06-22,24.657176,Winnipeg South End,Winnipeg,covN2,solid,36.571235,MB,825000,46,Manitoba,1342153
2021-06-23,21.199215,Winnipeg South End,Winnipeg,covN2,solid,12.313995,MB,825000,46,Manitoba,1342153
2021-06-26,19.95896,Winnipeg South End,Winnipeg,covN2,solid,13.01889,MB,825000,46,Manitoba,1342153
2021-06-27,18.429161,Winnipeg South End,Winnipeg,covN2,solid,11.81634,MB,825000,46,Manitoba,1342153
2021-06-28,15.786082,Winnipeg South End,Winnipeg,covN2,solid,5.20995,MB,825000,46,Manitoba,1342153
2021-06-30,9.3598975,Winnipeg South End,Winnipeg,covN2,solid,7.39441,MB,825000,46,Manitoba,1342153
2021-07-01,8.276406,Winnipeg South End,Winnipeg,covN2,solid,3.94244,MB,825000,46,Manitoba,1342153
2021-07-03,6.907272,Winnipeg South End,Winnipeg,covN2,solid,6.17322,MB,825000,46,Manitoba,1342153
2021-07-04,7.257568,Winnipeg South End,Winnipeg,covN2,solid,13.56782,MB,825000,46,Manitoba,1342153
2021-07-05,9.805704,Winnipeg South End,Winnipeg,covN2,solid,17.95063,MB,825000,46,Manitoba,1342153
2021-07-07,8.926822,Winnipeg South End,Winnipeg,covN2,solid,3,MB,825000,46,Manitoba,1342153
2021-07-08,9.884036,Winnipeg South End,Winnipeg,covN2,solid,8.72851,MB,825000,46,Manitoba,1342153
2021-07-10,10.829889,Winnipeg South End,Winnipeg,covN2,solid,10.902485,MB,825000,46,Manitoba,1342153
2021-07-11,10.935155,Winnipeg South End,Winnipeg,covN2,solid,14.09415,MB,825000,46,Manitoba,1342153
2021-07-12,8.606645,Winnipeg South End,Winnipeg,covN2,solid,6.30808,MB,825000,46,Manitoba,1342153
2021-07-14,9.199275,Winnipeg South End,Winnipeg,covN2,solid,5.96315,MB,825000,46,Manitoba,1342153
2021-07-15,8.053573,Winnipeg South End,Winnipeg,covN2,solid,3,MB,825000,46,Manitoba,1342153
2021-07-17,7.257425,Winnipeg South End,Winnipeg,covN2,solid,6.921745,MB,825000,46,Manitoba,1342153
2021-07-18,5.897408,Winnipeg South End,Winnipeg,covN2,solid,7.294065,MB,825000,46,Manitoba,1342153
2021-07-19,7.058304,Winnipeg South End,Winnipeg,covN2,solid,12.11256,MB,825000,46,Manitoba,1342153
2021-07-21,8.478155,Winnipeg South End,Winnipeg,covN2,solid,13.062405,MB,825000,46,Manitoba,1342153
2021-07-22,10.327223,Winnipeg South End,Winnipeg,covN2,solid,12.24534,MB,825000,46,Manitoba,1342153
2021-07-24,9.935751,Winnipeg South End,Winnipeg,covN2,solid,4.964385,MB,825000,46,Manitoba,1342153
2021-07-25,9.076938,Winnipeg South End,Winnipeg,covN2,solid,3,MB,825000,46,Manitoba,1342153
2021-07-26,8.147654,Winnipeg South End,Winnipeg,covN2,solid,7.46614,MB,825000,46,Manitoba,1342153
2021-07-28,8.263453,Winnipeg South End,Winnipeg,covN2,solid,13.6414,MB,825000,46,Manitoba,1342153
2021-07-29,6.414385,Winnipeg South End,Winnipeg,covN2,solid,3,MB,825000,46,Manitoba,1342153
2021-07-31,6.89559,Winnipeg South End,Winnipeg,covN2,solid,7.37041,MB,825000,46,Manitoba,1342153
2021-08-01,7.466812,Winnipeg South End,Winnipeg,covN2,solid,5.85611,MB,825000,46,Manitoba,1342153
2021-08-02,10.324078,Winnipeg South End,Winnipeg,covN2,solid,21.75247,MB,825000,46,Manitoba,1342153
2021-08-03,9.82609166666667,Winnipeg South End,Winnipeg,covN2,solid,7.33616,MB,825000,46,Manitoba,1342153
2021-08-04,10.0591816666667,Winnipeg South End,Winnipeg,covN2,solid,15.03994,MB,825000,46,Manitoba,1342153
2021-08-07,25.943447,Winnipeg South End,Winnipeg,covN2,solid,79.732555,MB,825000,46,Manitoba,1342153
2021-08-08,27.531141,Winnipeg South End,Winnipeg,covN2,solid,13.79458,MB,825000,46,Manitoba,1342153
2021-08-09,26.543414,Winnipeg South End,Winnipeg,covN2,solid,16.813835,MB,825000,46,Manitoba,1342153
2021-08-11,28.8882975,Winnipeg South End,Winnipeg,covN2,solid,5.21222,MB,825000,46,Manitoba,1342153
2021-08-12,24.046558,Winnipeg South End,Winnipeg,covN2,solid,4.6796,MB,825000,46,Manitoba,1342153
2021-08-14,10.150091,Winnipeg South End,Winnipeg,covN2,solid,10.25022,MB,825000,46,Manitoba,1342153
2021-08-15,8.813078,Winnipeg South End,Winnipeg,covN2,solid,7.109515,MB,825000,46,Manitoba,1342153
2021-08-16,6.547567,Winnipeg South End,Winnipeg,covN2,solid,5.48628,MB,825000,46,Manitoba,1342153
2021-08-18,7.127879,Winnipeg South End,Winnipeg,covN2,solid,8.11378,MB,825000,46,Manitoba,1342153
2021-08-19,7.647979,Winnipeg South End,Winnipeg,covN2,solid,7.2801,MB,825000,46,Manitoba,1342153
2021-08-21,7.970184,Winnipeg South End,Winnipeg,covN2,solid,11.861245,MB,825000,46,Manitoba,1342153
2021-08-22,8.745638,Winnipeg South End,Winnipeg,covN2,solid,10.986785,MB,825000,46,Manitoba,1342153
2021-08-23,11.545913,Winnipeg South End,Winnipeg,covN2,solid,19.487655,MB,825000,46,Manitoba,1342153
2021-08-25,11.134851,Winnipeg South End,Winnipeg,covN2,solid,6.05847,MB,825000,46,Manitoba,1342153
2021-08-26,11.259745,Winnipeg South End,Winnipeg,covN2,solid,7.90457,MB,825000,46,Manitoba,1342153
2021-08-28,9.98398,Winnipeg South End,Winnipeg,covN2,solid,5.48242,MB,825000,46,Manitoba,1342153
2021-08-29,9.022029,Winnipeg South End,Winnipeg,covN2,solid,6.17703,MB,825000,46,Manitoba,1342153
2021-08-30,6.393918,Winnipeg South End,Winnipeg,covN2,solid,6.3471,MB,825000,46,Manitoba,1342153
2021-09-01,6.44365,Winnipeg South End,Winnipeg,covN2,solid,6.30713,MB,825000,46,Manitoba,1342153
2021-09-02,5.462736,Winnipeg South End,Winnipeg,covN2,solid,3,MB,825000,46,Manitoba,1342153
2021-09-04,5.100353,Winnipeg South End,Winnipeg,covN2,solid,3.670505,MB,825000,46,Manitoba,1342153
2021-09-05,4.695717,Winnipeg South End,Winnipeg,covN2,solid,4.15385,MB,825000,46,Manitoba,1342153
2021-09-06,5.303685,Winnipeg South End,Winnipeg,covN2,solid,9.38694,MB,825000,46,Manitoba,1342153
2021-09-08,8.122346,Winnipeg South End,Winnipeg,covN2,solid,20.400435,MB,825000,46,Manitoba,1342153
2021-09-09,9.169029,Winnipeg South End,Winnipeg,covN2,solid,8.233415,MB,825000,46,Manitoba,1342153
2021-09-11,9.665507,Winnipeg South End,Winnipeg,covN2,solid,6.152895,MB,825000,46,Manitoba,1342153
2021-09-12,11.158058,Winnipeg South End,Winnipeg,covN2,solid,11.616605,MB,825000,46,Manitoba,1342153
2021-09-13,10.673211,Winnipeg South End,Winnipeg,covN2,solid,6.962705,MB,825000,46,Manitoba,1342153
2021-09-15,7.193124,Winnipeg South End,Winnipeg,covN2,solid,3,MB,825000,46,Manitoba,1342153
2021-09-16,6.146441,Winnipeg South End,Winnipeg,covN2,solid,3,MB,825000,46,Manitoba,1342153
2021-09-18,6.402992,Winnipeg South End,Winnipeg,covN2,solid,7.43565,MB,825000,46,Manitoba,1342153
2021-09-19,6.364168,Winnipeg South End,Winnipeg,covN2,solid,11.422485,MB,825000,46,Manitoba,1342153
2021-09-20,8.007543,Winnipeg South End,Winnipeg,covN2,solid,15.17958,MB,825000,46,Manitoba,1342153
2021-09-22,8.580623,Winnipeg South End,Winnipeg,covN2,solid,5.8654,MB,825000,46,Manitoba,1342153
2021-09-23,9.449645,Winnipeg South End,Winnipeg,covN2,solid,7.34511,MB,825000,46,Manitoba,1342153
2021-09-25,8.999709,Winnipeg South End,Winnipeg,covN2,solid,5.18597,MB,825000,46,Manitoba,1342153
2021-09-26,9.184271,Winnipeg South End,Winnipeg,covN2,solid,12.345295,MB,825000,46,Manitoba,1342153
2021-09-27,7.275559,Winnipeg South End,Winnipeg,covN2,solid,5.63602,MB,825000,46,Manitoba,1342153
2021-09-29,7.163531,Winnipeg South End,Winnipeg,covN2,solid,5.30526,MB,825000,46,Manitoba,1342153
2021-09-30,7.526393,Winnipeg South End,Winnipeg,covN2,solid,9.15942,MB,825000,46,Manitoba,1342153
2021-10-02,19.279031,Winnipeg South End,Winnipeg,covN2,solid,63.94916,MB,825000,46,Manitoba,1342153
2021-10-03,18.889382,Winnipeg South End,Winnipeg,covN2,solid,10.39705,MB,825000,46,Manitoba,1342153
2021-10-04,19.631385,Winnipeg South End,Winnipeg,covN2,solid,9.346035,MB,825000,46,Manitoba,1342153
2021-10-06,20.005919,Winnipeg South End,Winnipeg,covN2,solid,7.17793,MB,825000,46,Manitoba,1342153
2021-10-07,23.404063,Winnipeg South End,Winnipeg,covN2,solid,26.15014,MB,825000,46,Manitoba,1342153
2021-10-09,13.459694,Winnipeg South End,Winnipeg,covN2,solid,14.227315,MB,825000,46,Manitoba,1342153
2021-10-10,14.028011,Winnipeg South End,Winnipeg,covN2,solid,13.238635,MB,825000,46,Manitoba,1342153
2021-10-11,13.246299,Winnipeg South End,Winnipeg,covN2,solid,5.437475,MB,825000,46,Manitoba,1342153
2021-10-13,15.678427,Winnipeg South End,Winnipeg,covN2,solid,19.33857,MB,825000,46,Manitoba,1342153
2021-10-14,14.134635,Winnipeg South End,Winnipeg,covN2,solid,18.43118,MB,825000,46,Manitoba,1342153
2021-10-16,12.861355,Winnipeg South End,Winnipeg,covN2,solid,7.860915,MB,825000,46,Manitoba,1342153
2021-10-17,12.778683,Winnipeg South End,Winnipeg,covN2,solid,12.825275,MB,825000,46,Manitoba,1342153
2021-10-18,13.002029,Winnipeg South End,Winnipeg,covN2,solid,6.554205,MB,825000,46,Manitoba,1342153
2021-10-20,11.516895,Winnipeg South End,Winnipeg,covN2,solid,11.9129,MB,825000,46,Manitoba,1342153
2021-10-21,9.856435,Winnipeg South End,Winnipeg,covN2,solid,10.12888,MB,825000,46,Manitoba,1342153
2021-10-23,13.345188,Winnipeg South End,Winnipeg,covN2,solid,25.30468,MB,825000,46,Manitoba,1342153
2021-10-24,14.263933,Winnipeg South End,Winnipeg,covN2,solid,17.419,MB,825000,46,Manitoba,1342153
2021-10-25,13.970829,Winnipeg South End,Winnipeg,covN2,solid,5.088685,MB,825000,46,Manitoba,1342153
2021-10-27,14.276435,Winnipeg South End,Winnipeg,covN2,solid,13.44093,MB,825000,46,Manitoba,1342153
2021-10-28,15.158412,Winnipeg South End,Winnipeg,covN2,solid,14.538765,MB,825000,46,Manitoba,1342153
2021-10-30,15.902615,Winnipeg South End,Winnipeg,covN2,solid,29.025695,MB,825000,46,Manitoba,1342153
2021-10-31,14.764666,Winnipeg South End,Winnipeg,covN2,solid,11.729255,MB,825000,46,Manitoba,1342153
2021-11-01,16.945658,Winnipeg South End,Winnipeg,covN2,solid,15.993645,MB,825000,46,Manitoba,1342153
2021-11-03,24.759342,Winnipeg South End,Winnipeg,covN2,solid,52.50935,MB,825000,46,Manitoba,1342153
2021-11-04,25.424002,Winnipeg South End,Winnipeg,covN2,solid,17.862065,MB,825000,46,Manitoba,1342153
2021-11-06,27.044622,Winnipeg South End,Winnipeg,covN2,solid,37.128795,MB,825000,46,Manitoba,1342153
2021-11-07,33.262544,Winnipeg South End,Winnipeg,covN2,solid,42.818865,MB,825000,46,Manitoba,1342153
2021-11-08,33.260256,Winnipeg South End,Winnipeg,covN2,solid,15.982205,MB,825000,46,Manitoba,1342153
2021-11-10,30.587282,Winnipeg South End,Winnipeg,covN2,solid,39.14448,MB,825000,46,Manitoba,1342153
2021-11-11,31.924473,Winnipeg South End,Winnipeg,covN2,solid,24.54802,MB,825000,46,Manitoba,1342153
2021-11-13,29.81117,Winnipeg South End,Winnipeg,covN2,solid,26.56228,MB,825000,46,Manitoba,1342153
2021-11-14,38.957853,Winnipeg South End,Winnipeg,covN2,solid,88.55228,MB,825000,46,Manitoba,1342153
2021-11-15,41.938759,Winnipeg South End,Winnipeg,covN2,solid,30.886735,MB,825000,46,Manitoba,1342153
2021-11-17,36.185062,Winnipeg South End,Winnipeg,covN2,solid,10.375995,MB,825000,46,Manitoba,1342153
2021-11-18,36.287904,Winnipeg South End,Winnipeg,covN2,solid,25.06223,MB,825000,46,Manitoba,1342153
2021-11-20,32.95107,Winnipeg South End,Winnipeg,covN2,solid,9.87811,MB,825000,46,Manitoba,1342153
2021-11-21,16.234417,Winnipeg South End,Winnipeg,covN2,solid,4.969015,MB,825000,46,Manitoba,1342153
2021-11-22,11.549786,Winnipeg South End,Winnipeg,covN2,solid,7.46358,MB,825000,46,Manitoba,1342153
2021-11-24,10.713544,Winnipeg South End,Winnipeg,covN2,solid,6.194785,MB,825000,46,Manitoba,1342153
2021-11-25,8.634791,Winnipeg South End,Winnipeg,covN2,solid,14.668465,MB,825000,46,Manitoba,1342153
2021-11-27,10.190198,Winnipeg South End,Winnipeg,covN2,solid,17.655145,MB,825000,46,Manitoba,1342153
2021-11-28,12.348712,Winnipeg South End,Winnipeg,covN2,solid,15.761585,MB,825000,46,Manitoba,1342153
2021-11-29,13.116128,Winnipeg South End,Winnipeg,covN2,solid,11.30066,MB,825000,46,Manitoba,1342153
2021-12-01,13.23616,Winnipeg South End,Winnipeg,covN2,solid,6.794945,MB,825000,46,Manitoba,1342153
2021-12-02,10.902467,Winnipeg South End,Winnipeg,covN2,solid,3,MB,825000,46,Manitoba,1342153
2021-12-04,11.970771,Winnipeg South End,Winnipeg,covN2,solid,22.996665,MB,825000,46,Manitoba,1342153
2021-12-05,12.595928,Winnipeg South End,Winnipeg,covN2,solid,18.88737,MB,825000,46,Manitoba,1342153
2021-12-06,12.562177,Winnipeg South End,Winnipeg,covN2,solid,11.131905,MB,825000,46,Manitoba,1342153
